Geneid	gene_name	log2fc	p.value	fdr	significant
ENSG00000136848	DAB2IP	-1.5418374247558186	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000136939	OR1L4	2.4632503287856067	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000137040	RANBP6	-0.690601443309952	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000139572	GPR84	-1.0626517956677284	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000141161	UNC45B	-0.698688367746473	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000143502	SUSD4	-0.19555222654425047	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000143847	PPFIA4	-0.8216604041469854	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000144218	AFF3	-1.0085819056435612	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000145029	NICN1	-0.39170225661732516	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000147654	EBAG9	-1.2337252049933034	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000148200	NR6A1	-1.007068350328256	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000149635	OCSTAMP	-1.0734626678002859	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000155592	ZKSCAN2	-1.1222962900390496	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000156531	PHF6	1.5803459867128307	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000156675	RAB11FIP1	-0.8663572044217385	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000158104	HPD	-0.8119293760558254	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000160111	CPAMD8	-1.6034225187769198	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000160190	SLC37A1	-0.846835326915385	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000162415	ZSWIM5	-0.8807549652243006	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000162881	OXER1	1.218105743900817	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000164253	WDR41	-0.6961611681560208	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000165495	PKNOX2	2.9496244463780688	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000166326	TRIM44	1.3389317339281208	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000168397	ATG4B	-1.3201146431021271	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000170369	CST2	-1.0586368319244646	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000171595	DNAI2	-0.7558918415731891	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000174498	IGDCC3	-1.4393309862308363	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000175130	MARCKSL1	-1.266683121947688	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000175336	APOF	-0.5717636869166679	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000177728	KIAA0195	-1.5760423932766563	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000180660	MAB21L1	1.230839067934968	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000181513	ACBD4	-1.3294668399845342	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000182307	C8orf33	-0.9887904227400607	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000182919	C11orf54	-1.1527202361597249	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000187987	ZSCAN23	2.2564780632958943	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000189227	C15orf61	0.8009251631394274	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000196704	AMZ2	0.8114850953742689	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000198077	CYP2A7	-0.973352332697844	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000198420	FAM115A	-1.6082737760855124	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000198513	ATL1	1.7866570051069535	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000198914	POU3F3	-0.9046061620261907	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000225663	FAM195B	1.3336373006912343	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000235162	C12orf75	2.1454223363559444	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000237521	OR7E24	-1.325406254279699	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000243449	C4orf48	-1.3135595564329354	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000254737	OR10G4	-1.538135954486361	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000257923	CUX1	-0.893090468757624	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000259823	XX-CR54.3	-1.7792723004953734	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000265107	GJA5	-0.6492856379112959	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000269502	DMRTC1	-1.2205190298914528	0.06280178282535819	0.13626650354175288	non-significant
ENSG00000103197	TSC2	-0.662805766547108	0.06412850811507738	0.13899973331913495	non-significant
ENSG00000137145	DENND4C	-2.638630537194926	0.06412850811507738	0.13899973331913495	non-significant
ENSG00000143185	XCL2	-1.8062007057871512	0.06412850811507738	0.13899973331913495	non-significant
ENSG00000156374	PCGF6	-2.175617740954902	0.06412850811507738	0.13899973331913495	non-significant
ENSG00000159556	ISL2	-0.8364303045332688	0.06412850811507738	0.13899973331913495	non-significant
ENSG00000166340	TPP1	-1.4845325903217346	0.06412850811507738	0.13899973331913495	non-significant
ENSG00000166598	HSP90B1	-0.9222274484412186	0.06412850811507738	0.13899973331913495	non-significant
ENSG00000169884	WNT10B	-0.7989151412138203	0.06412850811507738	0.13899973331913495	non-significant
ENSG00000177595	PIDD	-1.187400381333005	0.06412850811507738	0.13899973331913495	non-significant
ENSG00000065600	TMEM206	-0.6541553217659511	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000073803	MAP3K13	2.36046354390563	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000081923	ATP8B1	-1.2559179657241524	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000095777	MYO3A	-0.9246848845689803	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000100884	CPNE6	-0.6129730055751426	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000102387	TAF7L	-0.5974849489400386	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000108947	EFNB3	-0.8750824634747929	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000112651	MRPL2	-2.1462442489494	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000112837	TBX18	-0.7120649725988303	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000113811	SELK	-0.558847959480619	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000115252	PDE1A	1.428748491605306	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000119333	WDR34	-0.9086821903256934	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000119638	NEK9	-1.2164558948656106	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000119973	PRLHR	-1.1376307323998305	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000120254	MTHFD1L	-0.7808753967898715	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000120784	ZFP30	1.5630359009904888	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000121900	TMEM54	-0.6914272807050204	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000124177	CHD6	-1.662302717545089	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000124882	EREG	-1.1621363774839237	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000127837	AAMP	-1.2191214469160356	0.06547791886302805	0.14076517349412618	non-significant
ENSG00000130193	THEM6	-1.1962113801991068	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000130487	KLHDC7B	-1.814643576275645	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000135314	KHDC1	-0.6418212215530297	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000135454	B4GALNT1	-1.3116686477277826	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000136840	ST6GALNAC4	1.960976981457623	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000136925	TSTD2	-0.7870487141622287	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000141337	ARSG	-0.6821355388815491	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000141644	MBD1	-0.45176673747591556	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000141965	FEM1A	-1.7267367096172113	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000144848	ATG3	-1.8278915605856096	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000151005	TKTL2	-1.0076652848406866	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000151151	IPMK	2.245297155255779	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000152377	SPOCK1	1.2597814465294863	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000153292	GPR110	1.3544479242348333	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000153993	SEMA3D	-1.063841304815197	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000154655	L3MBTL4	-0.7821635960917119	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000158497	HMHB1	-1.0785369383473078	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000158683	PKD1L1	-1.1185628750258862	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000159167	STC1	-0.9207009036017524	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000159733	ZFYVE28	-1.1351327358037597	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000160349	LCN1	-1.2742688045816943	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000162929	KIAA1841	-0.9176383019270677	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000163082	SGPP2	-0.7351958276160655	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000163792	TCF23	-0.6768984146289232	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000164080	RAD54L2	-1.4977950371293798	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000164932	CTHRC1	-1.6952973081712193	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000165476	REEP3	1.2344976384471837	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000170581	STAT2	-1.1920719905272787	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000171823	FBXL14	-1.4527939640231413	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000173166	RAPH1	-1.0595057257303477	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000175018	TEX36	-1.1337649014237123	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000175727	MLXIP	-1.5537195234688852	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000175809	ZNF645	1.4250907653819858	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000177613	CSTF2T	1.7104254521799358	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000177669	MBOAT4	-0.8871728556382212	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000179564	LSMEM2	-1.1809032030708295	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000182218	HHIPL1	2.3360395430291065	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000183049	CAMK1D	2.605478301096162	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000186432	KPNA4	-0.9018734670355766	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000187048	CYP4A11	-1.4271907216300164	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000187175	KRTAP12-1	-0.8196952103518037	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000188155	KRTAP10-6	1.839029022705065	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000188859	FAM78B	-0.5444696230578386	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000204257	HLA-DMA	1.4997837573421535	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000204469	PRRC2A	-1.7460089998780453	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000205581	HMGN1	2.5621920080264493	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000221870	TMEM257	1.2480312459982141	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000235750	KIAA0040	-0.5435403613118195	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000244617	ASPRV1	-0.7318711308116923	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000253159	PCDHGA12	-0.6136792812203591	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000262209	PCDHGB3	-1.4721506119718266	0.06547866549231006	0.14076517349412618	non-significant
ENSG00000111676	ATN1	2.854697486160304	0.06685179470578144	0.14365090240935968	non-significant
ENSG00000133895	MEN1	-1.665527736299789	0.06685179470578144	0.14365090240935968	non-significant
ENSG00000173660	UQCRH	1.3918446887712217	0.06685179470578144	0.14365090240935968	non-significant
ENSG00000186523	FAM86B1	-2.268860844584119	0.06685179470578144	0.14365090240935968	non-significant
ENSG00000006740	ARHGAP44	-0.9239580938098274	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000053108	FSTL4	-0.8221007795042592	0.06824816484912145	0.14541378647527653	non-significant
ENSG00000064199	SPA17	1.2576067347644229	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000096996	IL12RB1	-0.6317536862612266	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000099968	BCL2L13	-0.6474699986749778	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000100629	CEP128	-1.1917419415901738	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000103429	BFAR	-0.9286162658264121	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000105879	CBLL1	-1.3759111308429484	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000105880	DLX5	-1.2268556317306296	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000109111	SUPT6H	-1.6666298653992617	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000109471	IL2	-1.2572048524464563	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000109654	TRIM2	-0.7328816780198908	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000112782	CLIC5	-1.9180947107194606	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000117650	NEK2	-1.0064038210393376	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000117724	CENPF	-0.9922287963795898	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000120055	C10orf95	-1.0265726082597009	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000120915	EPHX2	-0.8608719376382025	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000125633	CCDC93	-1.1308987057304238	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000125740	FOSB	-1.0781464467124402	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000125814	NAPB	-0.9442935700785636	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000129071	MBD4	-0.7808800793609196	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000130751	NPAS1	0.12334317514591428	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000132005	RFX1	-0.8017763901702053	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000133424	LARGE	-1.3946677071717115	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000135766	EGLN1	1.2947512574950482	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000136002	ARHGEF4	-1.3986276824398458	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000136243	NUPL2	-1.36683240455559	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000137070	IL11RA	-1.2263828537494108	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000137078	SIT1	-1.2210252778281467	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000138068	SULT6B1	-1.4232704433565235	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000138336	TET1	-1.9378850694381289	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000139132	FGD4	-1.7066145387547145	0.06824892958323489	0.14541378647527653	non-significant
ENSG00000139722	VPS37B	-1.1967426879907248	0.06824892958323489	0.14541378647527653	non-significant
